Scheme Code,Scheme Name,Rating,Category,Launch Date,Expense Ratio,ret_1yr,AUM,Sortino Ratio,Beta,Alpha,ret_3 yr,ret_5yr
133816,Kotak World Gold Fund- Direct Plan- Growth Option,Unrated,EQ-INTL,1/1/2013,1.21,-3.08,33.93,0.62,-,-,1.02,-4.31
120164,Kotak-Mid-Cap-Growth - Direct,Unrated,EQ-INTL,1/1/2013,1.21,-3.08,33.93,0.62,-,-,1.02,-4.31
119283,L&T  Cash Fund - Direct Plan - Growth,Unrated,EQ-INTL,1/1/2013,1.21,-3.08,33.93,0.62,-,-,1.02,-4.31
119417,L&T  Tax Advantage Fund-Direct Plan-Growth,Unrated,EQ-INTL,1/1/2013,1.21,-3.08,33.93,0.62,-,-,1.02,-4.31
130450,L&T Arbitrage Opportunities Fund - Direct Plan - Growth,Unrated,EQ-INTL,1/1/2013,1.21,-3.08,33.93,0.62,-,-,1.02,-4.31
119795,L&T Banking and PSU Debt Fund - Direct Plan - Growth,Unrated,EQ-INTL,1/1/2013,1.21,-3.08,33.93,0.62,-,-,1.02,-4.31
130825,L&T Business Cycles Fund - Direct Plan - Growth,Unrated,EQ-THEMATIC,8/20/2014,1.55,-19.76,741.47,0.35,1.14,-4.69,11.91,-
119298,L&T Dynamic Equity Fund-Direct Plan-Growth,Unrated,EQ-THEMATIC,8/20/2014,1.55,-19.76,741.47,0.35,1.14,-4.69,11.91,-
129220,L&T Emerging Businesses Fund - Direct Plan - Growth,* * * *,EQ-SC,5/12/2014,0.85,-17.97,5465.16,0.8,0.84,9.34,21.1,-
119291,L&T Equity Fund-Direct Plan-Growth,* * *,EQ-MLC,1/1/2013,1.28,-7.88,2538.09,0.59,0.96,-1.92,13.95,15.65
119802,L&T Equity Savings Fund - Direct Plan-Growth,* * *,EQ-MLC,1/1/2013,1.28,-7.88,2538.09,0.59,0.96,-1.92,13.95,15.65
119428,L&T Flexi Bond Fund - Direct Plan- Growth,* * *,EQ-MLC,1/1/2013,1.28,-7.88,2538.09,0.59,0.96,-1.92,13.95,15.65
119431,L&T Floating Rate Fund -Direct Plan- Growth,* * *,EQ-MLC,1/1/2013,1.28,-7.88,2538.09,0.59,0.96,-1.92,13.95,15.65
119425,L&T Gilt Fund - Direct Plan - Growth,Unrated,EQ-MLC,10/29/2018,1.57,-,522.19,-,-,-,-,-
119420,L&T Global Real Assets Fund-Direct Plan-Growth Option,Unrated,EQ-MLC,10/29/2018,1.57,-,522.19,-,-,-,-,-
119786,L&T Income Opportunities Fund- Direct Plan - Growth,Unrated,EQ-MLC,10/29/2018,1.57,-,522.19,-,-,-,-,-
119308,L&T India Large Cap Fund - Direct Plan - Growth,* *,EQ-LC,1/1/2013,1.7,-2.89,429.73,0.62,0.97,-2.64,13.44,14.17
119347,L&T India Prudence Fund - Direct Plan-Growth,* *,EQ-LC,1/1/2013,1.7,-2.89,429.73,0.62,0.97,-2.64,13.44,14.17
119397,L&T India Special Situations Fund-Direct Plan-Growth,* *,EQ-LC,1/1/2013,1.7,-2.89,429.73,0.62,0.97,-2.64,13.44,14.17
119404,L&T India Value Fund-Direct Plan-Growth,* * * *,EQ-VAL,1/1/2013,0.95,-13.62,7790.12,0.61,0.82,-2.04,15.5,22.37
119407,L&T Indo Asia Fund-Direct Plan-Growth Option,* * * *,EQ-VAL,1/1/2013,0.95,-13.62,7790.12,0.61,0.82,-2.04,15.5,22.37
119413,L&T Infrastructure Fund -Direct Plan-Growth,* * * * *,EQ-S INFRA,1/1/2013,1.01,-21.91,1797.7,0.73,1.02,5.75,17.05,21.09
119790,L&T Liquid Fund - Direct Plan -Growth,* *,EQ-L&MC,1/1/2013,1.24,-13.91,1325.58,0.53,0.98,-2.37,13.75,15.65
119807,L&T Mid Cap Fund-Direct Plan-Growth,* *,EQ-L&MC,1/1/2013,1.24,-13.91,1325.58,0.53,0.98,-2.37,13.75,15.65
119852,L&T Monthly Income Plan -Direct Plan- Growth,* * * * *,EQ-MC,1/1/2013,0.93,-15.1,3664.83,0.72,0.9,1.7,17.7,24.25
133604,L&T Resurgent India Corporate Bond Fund - Direct Plan - Growth,* * * * *,EQ-MC,1/1/2013,0.93,-15.1,3664.83,0.72,0.9,1.7,17.7,24.25
119809,L&T Short Term Income Fund-Direct Plan-Growth,* * * * *,EQ-MC,1/1/2013,0.93,-15.1,3664.83,0.72,0.9,1.7,17.7,24.25
119856,L&T Short Term Opportunities Fund -Direct Plan- Growth,* * * * *,EQ-MC,1/1/2013,0.93,-15.1,3664.83,0.72,0.9,1.7,17.7,24.25
119844,L&T Triple Ace Bond Fund - Direct Plan -Growth,* * * *,EQ-ELSS,1/1/2013,1.64,-12.16,3119.66,0.81,0.94,0.66,16.02,16.7
119849,L&T Ultra Short Term Fund-Direct Plan - Growth,* * * *,EQ-ELSS,1/1/2013,1.64,-12.16,3119.66,0.81,0.94,0.66,16.02,16.7
120306,LIC  MF Index Fund-Sensex Advantage-Direct Plan Growth Option,* * * *,EQ-ELSS,1/1/2013,1.64,-12.16,3119.66,0.81,0.94,0.66,16.02,16.7
120261,LIC MF Balanced Fund-Direct Plan-Growth,* * * *,EQ-ELSS,1/1/2013,1.64,-12.16,3119.66,0.81,0.94,0.66,16.02,16.7
134017,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120279,LIC MF Bond Fund-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120285,LIC MF Children's Gift Fund-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120264,LIC MF Equity Fund-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120282,LIC MF Govt. Securities Fund-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120268,LIC MF Growth Fund-Direct Plan-Dividend,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120267,LIC MF Growth Fund-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120338,LIC MF Income Plus Fund-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120307,LIC MF Index Fund-Nifty Plan-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120308,LIC MF Index Fund-Sensex Plan-Direct Plan-Growth,*,EQ-S BANK,3/23/2015,1.8,-13.09,57.88,0.49,1.01,-8.02,14.44,-
120351,LIC MF Infrastructure Fund-Direct Plan-Growth,* *,EQ-S INFRA,1/1/2013,1.62,-15.28,51.48,0.41,0.93,0.98,12.08,12.49
120249,LIC MF Liquid Fund-Direct Plan-Growth,*,EQ-LC,1/1/2013,1.47,0.49,259.1,0.6,0.95,-2.06,13.7,12.99
133710,LIC MF Midcap Fund-Direct Plan-Growth,*,EQ-LC,1/1/2013,1.47,0.49,259.1,0.6,0.95,-2.06,13.7,12.99
120276,LIC MF Monthly Income Plan-Direct Plan-Growth,*,EQ-LC,1/1/2013,1.47,0.49,259.1,0.6,0.95,-2.06,13.7,12.99
120315,LIC MF Savings Plus Fund-Direct Plan-Growth,*,EQ-MLC,1/1/2013,1.45,-5.27,268.74,0.5,1.02,-3.63,12.54,10.83
120270,LIC MF Tax Plan-Direct Plan-Growth,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
120324,LIC NOMURA MF Floater MIP - Direct Plan-Growth Option,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
120320,LIC NOMURA MF Floating Rate Fund - Short Term Plan - Direct Plan Growth option,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
120331,LIC NOMURA MF INDIA VISION FUND - Direct Plan GROWTH OPTION,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
120329,LIC NOMURA MF Opportunities Fund-Direct Plan Growth option,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
120343,LIC NOMURA MF SYSTEMATIC ASSET ALLOCATION FUND - Direct Plan GROWTH OPTION,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
120347,LIC NOMURA MF TOP 100 FUND - Direct Plan GROWTH OPTION,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
140444,Mahindra Dhan Sanchay Equity Savings Yojana -Direct Plan -Growth,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
139538,Mahindra liquid Fund - Direct Plan -Growth,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
140613,Mahindra Low Duration Bachat Yojana - Direct Plan  -Growth,* * *,EQ-ELSS,1/1/2013,1.63,-3.22,195.3,0.79,0.99,0.4,16.6,15.82
141226,Mahindra Mutual Fund Badhat Yojana - Direct Plan - Growth,Unrated,EQ-MLC,5/4/2017,0.87,-6.48,279.95,-,-,-,-,-
139781,Mahindra Mutual Fund Kar Bachat Yojana Direct Plan - Growth,Unrated,EQ-ELSS,10/18/2016,0.62,-8.02,305.3,-,-,-,-,-
142110,Mahindra Unnati Emerging Business Yojana - Direct Plan - Growth,Unrated,EQ-MC,1/22/2018,0.78,-7.05,448.55,-,-,-,-,-
142641,Mirae Asser Short Term Fund -Direct Plan- Growth,Unrated,EQ-MC,1/22/2018,0.78,-7.05,448.55,-,-,-,-,-
118859,Mirae Asset Cash Management Fund - Direct Plan - Growth,Unrated,EQ-MC,1/22/2018,0.78,-7.05,448.55,-,-,-,-,-
118831,Mirae Asset China Advantage Fund - Direct Plan - Growth,Unrated,EQ-MC,1/22/2018,0.78,-7.05,448.55,-,-,-,-,-
140769,Mirae Asset Dynamic Bond Fund -Direct Plan -Growth,Unrated,EQ-MC,1/22/2018,0.78,-7.05,448.55,-,-,-,-,-
118834,Mirae Asset Emerging Bluechip Fund - Direct Plan - Growth,* * * * *,EQ-L&MC,1/1/2013,0.87,-2.88,6367.89,1.2,0.96,4.59,22.22,27.18
118828,Mirae Asset Global Commodity Stocks - Direct Plan - Growth,* * * * *,EQ-L&MC,1/1/2013,0.87,-2.88,6367.89,1.2,0.96,4.59,22.22,27.18
118837,Mirae Asset Great Consumer Fund - Direct Plan - Growth,Unrated,EQ-T Consumption,1/1/2013,0.7,1.22,632.75,1.19,0.88,6.43,22.46,19.56
134813,Mirae Asset Hybrid-Equity Fund -Direct Plan-Growth,Unrated,EQ-S Pharma,6/25/2018,0.82,-,324.62,-,-,-,-,-
118825,Mirae Asset India Equity Fund - Direct Plan - Growth,* * * * *,EQ-MLC,1/1/2013,0.79,1.02,10343.39,1.11,0.96,3.17,20.27,19.84
118857,Mirae Asset Liquid Fund - Direct Plan - Growth,* * * * *,EQ-MLC,1/1/2013,0.79,1.02,10343.39,1.11,0.96,3.17,20.27,19.84
118840,Mirae Asset Savings Fund - Direct Plan - Growth,* * * * *,EQ-MLC,1/1/2013,0.79,1.02,10343.39,1.11,0.96,3.17,20.27,19.84
118847,Mirae Asset Short Term Bond Fund - Direct Plan - Growth,* * * * *,EQ-MLC,1/1/2013,0.79,1.02,10343.39,1.11,0.96,3.17,20.27,19.84
135781,Mirae Asset Tax Saver Fund-Direct Plan -Growth,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
122389,MOF25- Direct Plan Growth Option,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
127042,MOF30-Direct Plan-Growth Option,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
129046,MOF35-Direct Plan-Growth Option,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
139872,MOFDYNAMIC - Direct Plan - Growth Option,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
133386,MOFLTE - Direct Plan - Growth Option,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
124234,MOFUSTF -Direct Plan- Growth,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119150,Morgan Stanley A.C.E. Fund-Direct Growth Plan,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119165,Morgan Stanley Active Bond Fund - Direct Growth Plan,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
121624,Morgan Stanley Gilt Fund - Direct Growth,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119141,Morgan Stanley Growth Fund -  Direct Dividend Plan,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119140,Morgan Stanley Growth Fund - Direct Growth Plan,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119173,Morgan Stanley Liquid Fund - Direct Growth Plan,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119208,Morgan Stanley Multi Asset Fund- Plan A - Direct Growth Plan,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119215,Morgan Stanley Multi Asset Fund- Plan B - Direct Growth Plan,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119227,Morgan Stanley Short Term Bond Fund - Direct Growth,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
123141,Morgan Stanley Ultra Short Term Fund-Direct Growth,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119859,MOSt 10 Year Gilt Fund - Direct Plan - Growth,* * * * *,EQ-ELSS,12/28/2015,0.32,-0.25,1315.23,1.31,0.99,6.53,24.31,-
119351,OI AXA Tax Advantage Fund-Direct Plan- Growth,Unrated,EQ-INTL,11/29/2018,0.1,-,28.37,-,-,-,-,-
122639,Parag Parikh Long Term Equity Fund - Direct Plan - Growth,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
125383,PineBridge India - US Equity Fund - Direct Plan - Growth option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119331,PineBridge India Equity Fund- Direct Plan- Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119360,PineBridge India Liquid Fund- Direct Plan- Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119385,PineBridge India Short Term Fund- Direct Plan- Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119376,PineBridge India Total Return Bond Fund- Direct Plan- Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119343,PineBridge Infrastructure & Economic Reform Fund- Direct Plan- Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119344,PineBridge World Gold Fund- Direct Plan- Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
139221,Principal Arbitrage Fund - Direct Plan - Growth,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
135749,Principal Aseet Allocation Fund of Funds - Aggressive Plan - Direct Sub-Plan - Growth,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
135751,Principal Asset Allocation Fund of Funds - Conservative Plan - Direct Sub-Plan - Growth,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
135753,Principal Asset Allocation Fund of Funds - Moderate Plan - Direct Sub-Plan - Growth,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119484,Principal Balanced Fund- Direct Plan - Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119480,Principal Bank CD Fund - Direct Plan - Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119468,Principal Cash Management Fund - Direct Plan - Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119450,Principal Credit Opportunities Fund - Direct Plan - Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119479,Principal Debt Savings Fund  - Direct Plan -Growth Option,* * * * *,EQ-MLC,5/28/2013,1.41,3.79,1530.6,0.77,0.66,2.01,16.71,18.38
119438,Principal Dividend Yield Fund - Direct Plan - Growth Option,Unrated,EQ-T DIV Y,1/2/2013,2.11,-5.01,197.09,1.03,1.07,0.56,19.76,16.65
119461,Principal Dynamic Bond Fund - Direct Plan - Growth Option,Unrated,EQ-T DIV Y,1/2/2013,2.11,-5.01,197.09,1.03,1.07,0.56,19.76,16.65
119441,Principal Emerging Bluechip Fund - Direct Plan - Growth Option,* * * *,EQ-L&MC,1/2/2013,0.65,-11.95,1997.48,0.85,1.12,0.86,19.51,23.29
119472,Principal Equity Savings Fund - Direct Plan - Growth Option,* * * *,EQ-L&MC,1/2/2013,0.65,-11.95,1997.48,0.85,1.12,0.86,19.51,23.29
119457,Principal Global Opportunities Fund-Direct Plan - Growth Option,Unrated,EQ-INTL,1/2/2013,1.36,-3.67,15.4,0.63,-,-,16.02,5.99
119453,Principal Government Securities Fund-Direct Plan - Growth Option,Unrated,EQ-INTL,1/2/2013,1.36,-3.67,15.4,0.63,-,-,16.02,5.99
129725,Principal Index Fund- Midcap- Direct Plan - Growth,Unrated,EQ-INTL,1/2/2013,1.36,-3.67,15.4,0.63,-,-,16.02,5.99
119488,Principal Index Fund- Nifty - Direct Plan - Growth Option,Unrated,EQ-INTL,1/2/2013,1.36,-3.67,15.4,0.63,-,-,16.02,5.99
119464,Principal Large Cap Fund- Direct Plan - Growth Option,Unrated,EQ-INTL,1/2/2013,1.36,-3.67,15.4,0.63,-,-,16.02,5.99
119448,Principal Low Duration Fund - Direct Plan - Growth Option,Unrated,EQ-INTL,1/2/2013,1.36,-3.67,15.4,0.63,-,-,16.02,5.99
119474,Principal Money Manager Fund- Direct Plan -Growth Option,Unrated,EQ-INTL,1/2/2013,1.36,-3.67,15.4,0.63,-,-,16.02,5.99
119451,Principal Multi Cap Growth Fund - Direct Plan -Half Yearly Dividend Option,* * * *,EQ-MLC,1/2/2013,1.58,-9.7,819.11,0.86,1.11,1.56,19.26,17.88
119452,Principal Multi Cap Growth Fund-Direct Plan - Growth Option,* * * *,EQ-MLC,1/2/2013,1.58,-9.7,819.11,0.86,1.11,1.56,19.26,17.88
119434,Principal Retail Equity Savings Fund - Direct Plan - Growth Option,*,EQ-LC,1/2/2013,0.5,-8.3,16.81,0.39,1.03,-4.51,11.83,10.3
119462,Principal Short Term Income Fund- Direct Plan  - Growth Option,*,EQ-LC,1/2/2013,0.5,-8.3,16.81,0.39,1.03,-4.51,11.83,10.3
119482,Principal Smart Equity Fund - Direct Plan - Growth Option,*,EQ-LC,1/2/2013,0.5,-8.3,16.81,0.39,1.03,-4.51,11.83,10.3
134494,Quantum Dynamic Bond Fund - Direct Plan Growth Option,* * * * *,EQ-ELSS,1/1/2013,1.9,-8.19,8.47,0.89,0.96,1.34,15.86,21.01
112039,Quantum Equity Fund of Funds - Direct Plan Growth Option,* * *,EQ-MLC,7/20/2009,0.51,-6.39,30.17,0.67,0.93,-0.89,14.85,16.93
115132,Quantum Gold Savings Fund - Direct Plan Growth Option,* * *,EQ-MLC,7/20/2009,0.51,-6.39,30.17,0.67,0.93,-0.89,14.85,16.93
103734,Quantum Liquid Fund - Direct Plan Growth Option,* * *,EQ-MLC,7/20/2009,0.51,-6.39,30.17,0.67,0.93,-0.89,14.85,16.93
103490,Quantum Long Term Equity Value Fund - Direct Plan Growth Option,* * *,EQ-VAL,3/13/2006,1.29,-1.66,903.24,0.82,0.68,-1.52,14.37,14.62
117608,Quantum Multi Asset Fund - Direct Plan Growth Option,* * *,EQ-VAL,3/13/2006,1.29,-1.66,903.24,0.82,0.68,-1.52,14.37,14.62
111549,Quantum Tax Saving Fund - Direct Plan Growth Option,* * *,EQ-ELSS,12/23/2008,1.29,-1.86,72.96,0.84,0.81,-0.05,14.47,14.64
118804,Reliance Annual Interval Fund - Series I - Direct Plan Growth Plan - Growth,* * *,EQ-ELSS,12/23/2008,1.29,-1.86,72.96,0.84,0.81,-0.05,14.47,14.64
118585,Reliance Arbitrage Fund - Direct Plan Growth Plan - Growth Option,* * *,EQ-ELSS,12/23/2008,1.29,-1.86,72.96,0.84,0.81,-0.05,14.47,14.64
118737,Reliance Balanced Advantage Fund - Direct Plan Growth Plan - Bonus Option,* * *,EQ-ELSS,12/23/2008,1.29,-1.86,72.96,0.84,0.81,-0.05,14.47,14.64
118736,Reliance Balanced Advantage Fund - Direct Plan Growth Plan - Growth Option,* * *,EQ-ELSS,12/23/2008,1.29,-1.86,72.96,0.84,0.81,-0.05,14.47,14.64
134552,Reliance Banking  & PSU Debt Fund- Direct Plan-Growth Plan- Bonus Option,* * *,EQ-ELSS,12/23/2008,1.29,-1.86,72.96,0.84,0.81,-0.05,14.47,14.64
134547,Reliance Banking  & PSU Debt Fund- Direct Plan-Growth Plan- Growth Option,* * *,EQ-ELSS,12/23/2008,1.29,-1.86,72.96,0.84,0.81,-0.05,14.47,14.64
118588,Reliance Banking Fund - Direct Plan Growth Plan - Bonus Option,* * *,EQ-S BANK,1/1/2013,1.63,-4.98,2796.89,0.88,0.95,-0.37,22.08,21.66
118589,Reliance Banking Fund - Direct Plan Growth Plan - Growth Option,* * *,EQ-S BANK,1/1/2013,1.63,-4.98,2796.89,0.88,0.95,-0.37,22.08,21.66
118722,Reliance Consumption Fund - Direct Plan Growth Plan - Bonus,Unrated,EQ-T Consumption,1/1/2013,1.23,-10,74.66,0.02,0.83,-6.03,8.2,12
118724,Reliance Consumption Fund - Direct Plan Growth Plan - Growth Option,Unrated,EQ-T Consumption,1/1/2013,1.23,-10,74.66,0.02,0.83,-6.03,8.2,12
130050,Reliance Corporate Bond Fund - Direct Plan - Growth Option,Unrated,EQ-T Consumption,1/1/2013,1.23,-10,74.66,0.02,0.83,-6.03,8.2,12
118747,Reliance Dynamic Bond Fund - Direct Plan Growth Plan - Growth Option,Unrated,EQ-T Consumption,1/1/2013,1.23,-10,74.66,0.02,0.83,-6.03,8.2,12
118794,Reliance Equity Hybrid Fund  - Direct Plan Growth Plan,Unrated,EQ-T Consumption,1/1/2013,1.23,-10,74.66,0.02,0.83,-6.03,8.2,12
134595,Reliance Equity Savings Fund- Direct Plan- Growth Plan- Bonus Option,Unrated,EQ-T Consumption,1/1/2013,1.23,-10,74.66,0.02,0.83,-6.03,8.2,12
134594,Reliance Equity Savings Fund- Direct Plan- Growth Plan-Growth Option,Unrated,EQ-T Consumption,1/1/2013,1.23,-10,74.66,0.02,0.83,-6.03,8.2,12
118656,Reliance Floating Rate Fund - Short Term Plan - Direct Plan Growth Plan - Growth Option,Unrated,EQ-T Consumption,1/1/2013,1.23,-10,74.66,0.02,0.83,-6.03,8.2,12
118692,Reliance Focused Equity Fund - Direct Plan Growth Plan - Growth Option,* * *,EQ-MLC,1/1/2013,1.4,-14.67,4165.21,0.51,1.08,-1.83,15.17,21.19
118641,Reliance Focused Large Cap Fund - Direct Plan Growth Plan - Bonus Option,* * *,EQ-MLC,1/1/2013,1.4,-14.67,4165.21,0.51,1.08,-1.83,15.17,21.19
118643,Reliance Focused Large Cap Fund - Direct Plan Growth Plan - Growth Option,* * *,EQ-MLC,1/1/2013,1.4,-14.67,4165.21,0.51,1.08,-1.83,15.17,21.19
118672,Reliance Gilt Securities Fund - Direct Plan Growth Plan - Growth Option,* * *,EQ-MLC,1/1/2013,1.4,-14.67,4165.21,0.51,1.08,-1.83,15.17,21.19
133265,Reliance Gilt Securities Fund- Direct Plan- Growth Plan- Bonus Option,* * *,EQ-MLC,1/1/2013,1.4,-14.67,4165.21,0.51,1.08,-1.83,15.17,21.19
118663,Reliance Gold Savings Fund - Direct Plan Growth Plan - Growth Option,* * *,EQ-MLC,1/1/2013,1.4,-14.67,4165.21,0.51,1.08,-1.83,15.17,21.19
118666,Reliance Growth Fund - Direct Plan Dividend Plan,* *,EQ-MC,1/1/2013,1.45,-12.2,6412.14,0.56,0.9,-0.75,15.49,17.63
118665,Reliance Growth Fund - Direct Plan Growth Plan - Bonus Option,* *,EQ-MC,1/1/2013,1.45,-12.2,6412.14,0.56,0.9,-0.75,15.49,17.63
118668,Reliance Growth Fund - Direct Plan Growth Plan - Growth Option,* *,EQ-MC,1/1/2013,1.45,-12.2,6412.14,0.56,0.9,-0.75,15.49,17.63
118687,Reliance Income Fund - Direct Plan Growth Plan - Growth Option,* *,EQ-MC,1/1/2013,1.45,-12.2,6412.14,0.56,0.9,-0.75,15.49,17.63
118679,Reliance Income Fund - Direct Plan Growth Plan-Bonus Option,* *,EQ-MC,1/1/2013,1.45,-12.2,6412.14,0.56,0.9,-0.75,15.49,17.63
118742,Reliance Index Fund - Nifty Plan - Direct Plan Growth Plan - Bonus Option,* *,EQ-LC,1/1/2013,0.29,3.47,137.93,0.85,1,-0.67,16.22,12.96
118741,Reliance Index Fund - Nifty Plan - Direct Plan Growth Plan - Growth Option,* *,EQ-LC,1/1/2013,0.29,3.47,137.93,0.85,1,-0.67,16.22,12.96
118785,Reliance Index Fund - Sensex Plan - Direct Plan Growth Plan - Bonus Option,* *,EQ-LC,1/1/2013,0.29,5.98,13.92,0.87,0.97,0.11,16.64,12.46
118791,Reliance Index Fund - Sensex Plan - Direct Plan Growth Plan - Growth Option,* *,EQ-LC,1/1/2013,0.29,5.98,13.92,0.87,0.97,0.11,16.64,12.46
118774,Reliance Infrastructure Fund - Direct Plan Growth Plan - Bonus Option - Bonus,Unrated,EQ-LC,9/27/2018,-,-,622.07,-,-,-,-,-
118773,Reliance Infrastructure Fund - Direct Plan Growth Plan - Growth,Unrated,EQ-LC,9/27/2018,-,-,622.07,-,-,-,-,-
124679,Reliance Interval Fund - II - Series 1 -Direct Plan -Growth Option,Unrated,EQ-LC,9/27/2018,-,-,622.07,-,-,-,-,-
124749,Reliance Interval Fund - II - Series 2 - Direct Plan - Growth Plan - Growth Option,Unrated,EQ-LC,9/27/2018,-,-,622.07,-,-,-,-,-
124753,Reliance Interval Fund - II - Series 3 - Direct Plan - Growth Plan - Growth Option,Unrated,EQ-LC,9/27/2018,-,-,622.07,-,-,-,-,-
